ego_aid,name,pub_date,pub_year,title,cited_by_count,doi,wid,authors,work_type,ego_age,nb_coauthors
A5034453011,Eric von Wettberg,2023-08-15,2023,genomic-mediated breeding strategies for global warming in chickpeas (cicer arietinum l.),19,https://doi.org/10.3390/agriculture13091721,W4386304438,"Shailesh Kumar Jain, Eric von Wettberg, Sumer Singh Punia, A. K. Parihar, Amrit Lamichaney, Jitendra Kumar, Debjyoti Sen Gupta, Sarfraz Ahmad, Naveen Pant, G. P. Dixit, Hatice Sari, Duygu Sarı, Amar Ma’ruf, Pelin Toker, Cengiz Toker",article,20.0,15
A5050393620,Bin Deng,2023-08-15,2023,nickel chloride removal and insights into heavy metal removal by hydrate-based method,4,https://doi.org/10.1016/j.molliq.2023.122793,W4385651545,"Zhikai Liang, Xiao‐Bing Lan, Jun Chen, Jianjian Wu, Bin Deng",article,28.0,5
A5005985454,Christopher D. Huston,2023-08-14,2023,comparing antimicrobial resistant genes and phenotypes across multiple sequencing platforms and assays for enterobacterales clinical isolates,9,https://doi.org/10.1186/s12866-023-02975-x,W4385981694,"Rebecca Rose, David J. Nolan, Deborah Ashcraft, Amy K. Feehan, Leonor Velez-Climent, Christopher D. Huston, Benjamin N. Lain, S Rosenthal, Lucio Miele, Gary B. Fogel, George A. Pankey, Julia Garcia‐Diaz, Susanna L. Lamers",article,29.0,13
A5005500349,Terence Cuneo,2023-08-14,2023,liturgically infused practical understanding,0,https://doi.org/10.1017/9781009047180.020,W4386089614,Terence Cuneo,book-chapter,39.0,1
A5070720713,Anne E. Dixon,2023-08-14,2023,bronchodilator response does not associate with asthma control or symptom burden among patients with poorly controlled asthma,4,https://doi.org/10.1016/j.rmed.2023.107375,W4385462577,"David A. Kaminsky, Jiaxian He, Robert J. Henderson, Anne E. Dixon, Charles G. Irvin, John G. Mastronarde, Lewis J. Smith, Elizabeth A. Sugar, Robert A. Wise, Janet T. Holbrook",article,29.0,10
A5064679606,Brian Beckage,2023-08-13,2023,"computer systems and models, use of",0,https://doi.org/10.1016/b978-0-12-822562-2.00163-8,W4386108548,"Louis J. Gross, Brian Beckage",book-chapter,24.0,2
A5079985070,Rachelle K. Gould,2023-08-13,2023,diverse values of nature for sustainability,321,https://doi.org/10.1038/s41586-023-06406-9,W4385691013,"Unai Pascual, Patricia Balvanera, Christopher B. Anderson, Rebecca Chaplin‐Kramer, Mike Christie, David González-Jiménez, Adrián Martín, Christopher M. Raymond, Mette Termansen, Arild Vatn, Simone Athayde, Brigitte Baptiste, David N. Barton, Sander Jacobs, Eszter Kelemen, Ritesh Kumar, Elena Lazos, Tuyeni H. Mwampamba, Barbara Nakangu, Patrick O’Farrell, Suneetha M. Subramanian, Meine van Noordwijk, SoEun Ahn, Sacha Amaruzaman, Ariane Amin, Paola Arias‐Arévalo, Gabriela Arroyo-Robles, Mariana Cantú-Fernández, Antonio Arjona Castro, Victoria Contreras, Alta De Vos, Nicolas Dendoncker, Stefanie Engel, Uta Eser, Daniel P. Faith, Anna Filyushkina, Houda Ghazi, Erik Gómez‐Baggethun, Rachelle K. Gould, Louise Guibrunet, Haripriya Gundimeda, Thomas P. Hahn, Zuzana V. Harmáčková, Marcello Hernández‐Blanco, Andra‐Ioana Horcea‐Milcu, Mariaelena Huambachano, Natalia Lutti Hummel Wicher, Cem İskender Aydın, Mine Işlar, Ann‐Kathrin Koessler, Jasper O. Kenter, Marina Kosmus, Heera Lee, Beria Leimona, Sharachchandra Lélé, Dominic Lenzi, Bosco Lliso, Lelani Mannetti, Juliana Merçon, Ana Sofía Monroy‐Sais, Nibedita Mukherjee, Barbara Muraca, Roldán Muradian, Ranjini Murali, Sara Nelson, Gabriel R. Nemogá, Jonas Ngouhouo Poufoun, Aidin Niamir, Emmanuel Nuesiri, Tobias Ochieng Nyumba, Begüm Özkaynak, Ignacio Palomo, Ram Pandit, Agnieszka Pawłowska-Mainville, Luciana Porter‐Bolland, Martin F. Quaas, Julian Rode, Ricardo Rozzi, Sonya Sachdeva, Aibek Samakov, Marije Schaafsma, Nadia Sitas, Paula Ungar, Evonne Yiu, Yuki Yoshida, Egleé L. Zent",article,28.0,86
A5052355819,Matthew A. Caporizzo,2023-08-11,2023,abstract p2078: vasohibin inhibition improves myocardial relaxation in a rodent model of heart failure with preserved ejection fraction,0,https://doi.org/10.1161/res.133.suppl_1.p2078,W4387620927,"Deborah Eaton, Benjamin W. Lee, Matthew A. Caporizzo, Yingxian Chen, Amit Iyengar, Danika Meldrum, Jessica Dominic, Noah Weingarten, Khaled Hached, Kenneth Bedi, Pavan Atluri, Siem van der Laan, Benjamin L. Prosser, Kenneth B. Margulies",article,12.0,14
A5113777237,Robert Gramling,2023-08-11,2023,developing a direct observation measure of therapeutic connection in psilocybin-assisted therapy: a feasibility study,3,https://doi.org/10.1089/jpm.2023.0189,W4385932674,"Robert Gramling, Emily Bennett, Keith Curtis, William A. Richards, Donna M. Rizzo, Francesca Arnoldy, Logan P Hegg, Jon Porter, Heather Honstein, Susanna Pratt, Elise C. Tarbi, Maija Reblin, Paul Thambi, Manish Agrawal",article,37.0,14
A5033544452,Bernard F. Cole,2023-08-10,2023,implementation strategies to improve posttraumatic stress disorder care in rural veterans,1,https://doi.org/10.1111/jrh.12790,W4386009508,"Nancy C. Bernardy, Lisa‐Ann J. Cuccurullo, Macgregor Montaño, Michelle Bowen, Kristen Breen, Rebecca A. Matteo, Bernard F. Cole",article,23.0,7
A5113777237,Robert Gramling,2023-08-10,2023,protocol for a scalable storylistening intervention for grief-related loneliness during covid-19,1,https://doi.org/10.1089/pmr.2023.0009,W4385493626,"Francesca Arnoldy, Matilda Garrido, Ann H. Wong, Susanna Pratt, Tess Braddish, G. Brown, Maija Reblin, Donna M. Rizzo, Robert Gramling",article,37.0,9
A5010739172,Brendan Fisher,2023-08-09,2023,inequitable gains and losses from conservation in a global biodiversity hotspot,0,https://doi.org/10.1007/s10640-023-00798-y,W4385953119,"Philip J. Platts, Marije Schaafsma, R. Kerry Turner, Neil D. Burgess, Brendan Fisher, Boniface Mbilinyi, Pantaleo Munishi, Taylor H. Ricketts, Ruth D. Swetnam, Antje Ahrends, Biniam B. Ashagre, Julian Bayliss, Roy E. Gereau, Jonathan Green, Rhys E. Green, Lena Jeha, Simon L. Lewis, Rob Marchant, Andrew R. Marshall, Sian Morse‐Jones, Shadrack Mwakalila, Marco Andrew Njana, Deo D. Shirima, Simon Willcock, Andrew Balmford",article,20.0,25
A5109486647,Alec C. Ewald,2023-08-09,2023,"“you can’t punish people for the rest of their life for something that they learned from, and changed from:” collateral consequences, inclusion, and narratives of responsibility",1,https://doi.org/10.1007/s11133-023-09542-w,W4385614346,Alec C. Ewald,article,20.0,1
A5023858070,Mary Cushman,2023-08-07,2023,effect of therapeutic-dose heparin on severe acute kidney injury and death in noncritically ill patients hospitalized for covid-19: a prespecified secondary analysis of the activ4a and attacc randomized trial,6,https://doi.org/10.1016/j.rpth.2023.102167,W4385648878,"Nathaniel R. Smilowitz, Erinn M. Hade, Lucy Z. Kornblith, Lana A. Castellucci, Mary Cushman, Michael E. Farkouh, Michelle N. Gong, Anna Heath, B. J. Hunt, Keri S. Kim, Andrei Kindzelski, Patrick R. Lawler, David E. Leaf, Ewan C. Goligher, Eric Leifer, Bryan J. McVerry, Harmony R. Reynolds, Ryan Zarychanski, Judith S. Hochman, Matthew D. Neal, Jeffrey S. Berger",article,49.0,21
A5103029769,Stephanie Hurley,2023-08-07,2023,nitrogen removal performance in roadside stormwater bioretention cells amended with drinking water treatment residuals,4,https://doi.org/10.1002/jeq2.20506,W4385791968,"Carl Betz, Michael R. Ament, Stephanie Hurley, Eric D. Roy",article,16.0,4
A5023858070,Mary Cushman,2023-08-05,2023,lipoprotein(a) and risk of cognitive impairment in black and white americans: the reasons for geographic and racial differences in stroke cohort,1,https://doi.org/10.1016/j.rpth.2023.102170,W4385621539,"Miguel Arce Rentería, Leslie A. McClure, Peter Callas, Vanessa M. LaBode-Richman, Danielle S. Kroll, Jennifer J. Manly, Neil A. Zakai, Frederick W. Unverzagt, Mary Cushman",article,49.0,9
A5110213117,Adrian Ivakhiv,2023-08-04,2023,the routledge handbook of ecomedia studies,27,https://doi.org/10.4324/9781003176497,W4385580341,"Antonio López, Adrian Ivakhiv, Stephen Rust, Miriam Tola, Alenda Y. Chang, Kiu-wai Chu",book,32.0,6
A5070720713,Anne E. Dixon,2023-08-04,2023,obesity exacerbates influenza-induced respiratory disease via the arachidonic acid-p38 mapk pathway,5,https://doi.org/10.3389/fphar.2023.1248873,W4386090680,"R Chandrasekaran, Carolyn R. Morris, Isabella M. Butzirus, Z. Mark, Amit Kumar, Dhêmerson Souza de Lima, Nirav Daphtary, Minara Aliyeva, Matthew E. Poynter, Vikas Anathy, Anne E. Dixon",article,29.0,11
A5001775538,Hugh Garavan,2023-08-04,2023,a stable and replicable neural signature of lifespan adversity in the adult brain,36,https://doi.org/10.1038/s41593-023-01410-8,W4386033546,"Nathalie Holz, Mariam Zabihi, Seyed Mostafa Kia, Maximillian Monninger, Pascal-M. Aggensteiner, Sebastian Siehl, Dorothea L. Floris, Arun L.W. Bokde, Sylvane Desrivières, Herta Flor, Antoine Grigis, Hugh Garavan, Penny Gowland, Andreas Heinz, Rüdiger Brühl, Jean‐Luc Martinot, Marie‐Laure Paillère Martinot, Dimitri Papadopoulos Orfanos, Tomáš Paus, Luise Poustka, Juliane H. Fröhner, Michael N. Smolka, Nilakshi Vaidya, Henrik Walter, Robert Whelan, Günter Schumann, Andreas Meyer‐Lindenberg, Daniel Brandeis, Jan K. Buitelaar, Frauke Nees, Christian F. Beckmann, Jean‐Luc Martinot, Marie‐Laure Paillère Martinot, Juliane H. Fröhner, Michael N. Smolka, Henrik Walter, Tobias Banaschewski, André F. Marquand",article,31.0,38
A5090816940,Sean A. Diehl,2023-08-03,2023,infant antibody and b-cell responses following confirmed pediatric gii.17 norovirus infections functionally distinguish gii.17 genetic clusters,1,https://doi.org/10.3389/fimmu.2023.1229724,W4385986261,"Camilla A. Strother, Paul D. Brewer-Jensen, Sylvia Becker‐Dreps, Omar Zepeda, Samantha May, Fredman González, Yaoska Reyes, Benjamin D. McElvany, April M. Averill, Michael L. Mallory, Anna Montmayeur, Verónica Costantini, Jan Vinjé, Ralph S. Baric, Filemón Bucardo, Lisa C. Lindesmith, Sean A. Diehl",article,30.0,17
A5010948910,Jessica DeMink-Carthew,2023-08-03,2023,exploring social justice education as a responsive middle grades pedagogy to promote justice-oriented citizenship,1,https://doi.org/10.3390/educsci13090852,W4386074307,"Jessica DeMink-Carthew, Jeremy W. DeMink, Kristie W. Smith",article,8.0,3
A5063274084,Vikas Anathy,2023-08-03,2023,obesity exacerbates influenza-induced respiratory disease via the arachidonic acid-p38 mapk pathway,5,https://doi.org/10.3389/fphar.2023.1248873,W4386090680,"R Chandrasekaran, Carolyn R. Morris, Isabella M. Butzirus, Z. Mark, Amit Kumar, Dhêmerson Souza de Lima, Nirav Daphtary, Minara Aliyeva, Matthew E. Poynter, Vikas Anathy, Anne E. Dixon",article,22.0,11
A5052355819,Matthew A. Caporizzo,2023-08-02,2023,adult human cardiomyocyte mechanics in osteogenesis imperfecta,2,https://doi.org/10.1152/ajpheart.00391.2023,W4385751176,"Benjamin W. Lee, Matthew A. Caporizzo, Christina Y. Chen, Kenneth Bedi, Eliot Peyster, Benjamin L. Prosser, Kenneth B. Margulies, Alexia Vite",article,12.0,8
A5005494593,Luis A. Duffaut Espinosa,2023-08-01,2023,an interval arithmetic approach to input-output reachability,2,https://doi.org/10.1109/ccta54093.2023.10253257,W4386952869,"Ivan Perez Avellaneda, Luis A. Duffaut Espinosa",article,16.0,2
A5005224275,R. Chase Cockrell,2023-08-01,2023,artificial intelligence optical biopsy for evaluating the functional state of wounds,0,https://doi.org/10.1016/j.jss.2023.07.017,W4385657739,"Joe Teague, Damien Socia, Gary An, Stephen F. Badylak, Scott A. Johnson, Peng Jiang, Yoram Vodovotz, R. Chase Cockrell",article,9.0,8
A5110213117,Adrian Ivakhiv,2023-08-01,2023,when do media become ecomedia?,1,https://doi.org/10.4324/9781003176497-3,W4385580394,"Adrian Ivakhiv, Antonio López",book-chapter,32.0,2
A5112965505,Nick Cheney,2023-07-31,2023,neighbor-hop mutation for genetic algorithm in influence maximization,2,https://doi.org/10.1145/3583133.3590755,W4385188867,"A. Chawla, Nick Cheney",article,10.0,2
A5085980410,Brian Cunniff,2023-07-31,2023,"wr1065 conjugated to thiol-peg polymers as novel anticancer prodrugs: broad spectrum efficacy, synergism, and drug resistance reversal",1,https://doi.org/10.3389/fonc.2023.1212604,W4385340429,"Dale M. Walker, Tsvetelina I. Lazarova, Steven W. Riesinger, Miriam C. Poirier, Terri Messier, Brian Cunniff, Vernon E. Walker",article,12.0,7
A5112965505,Nick Cheney,2023-07-30,2023,modular controllers facilitate the co-optimization of morphology and control in soft robots,4,https://doi.org/10.1145/3583131.3590416,W4381245578,"Alican Mertan, Nick Cheney",article,10.0,2
A5002034958,Christopher M. Danforth,2023-07-30,2023,discovering digital biomarkers of panic attack risk in consumer wearables data,1,https://doi.org/10.1109/embc40787.2023.10339982,W4389543049,"Ellen W. McGinnis, Shania Lunna, Isabel Berman, Bryn C. Loftness, Skylar Bagdon, Christopher M. Danforth, Matthew Price, William Copeland, Ryan S. McGinnis",article,17.0,9
A5040283299,Bruce D. Beynnon,2023-07-30,2023,t1ρ and t2* measurements in small and knee-sized magnetic resonance imaging phantoms: effect of phantom size and position relative to isocenter,1,https://doi.org/10.1016/j.ostima.2023.100162,W4383893288,"John C. Ramsdell, Bruce D. Beynnon, Andrew S. Borah, Mack Gardner‐Morse, Jiming Zhang, Mickey Krug, Timothy W. Tourville, Matthew G. Geeslin, Mathew Failla, Pamela M. Vacek, Niccolo M. Fiorentino",article,37.0,11
A5023858070,Mary Cushman,2023-07-29,2023,"association between psychosocial factors and c-reactive protein across income, race, and sex.",2,https://doi.org/10.1037/hea0001310,W4383823293,"Jenny M. Cundiff, Aleena Bennett, Adrian J. Williams, Mary Cushman, Virginia J. Howard",article,49.0,5
A5082939157,Karen C. Glass,2023-07-29,2023,molecular basis of acetylated lysine recognition by the <i>plasmodium falciparum</i> bromodomain protein 1,0,https://doi.org/10.1107/s2053273323099412,W4387064903,"Karen C. Glass, Ajit Singh, Mirabella P. Vulikh, Margaret Phillips, Marco Tonelli, Kiera L. Malone, Saleh Alkrimi, Jay C. Nix",article,61.0,8
A5035455593,Laurent Hébert‐Dufresne,2023-07-29,2023,masculinity contest cultures and inclusive cultures: insights from an agent-based model of organizational socialization and promotion,1,https://doi.org/10.31235/osf.io/tp9b8,W4385074689,"John Meluso, James P. Bagrow, Laurent Hébert‐Dufresne, Robert J. Razzante",preprint,13.0,4
A5075679004,Christopher L. Berger,2023-07-28,2023,"tau, microtubule dynamics, and axonal transport: new paradigms for neurodegenerative disease",16,https://doi.org/10.1002/bies.202200138,W4385230813,"Alisa Cario, Christopher L. Berger",article,47.0,2
A5113777237,Robert Gramling,2023-07-27,2023,an acoustical and lexical machine-learning pipeline to identify <i>connectional silences</i>,2,https://doi.org/10.1089/jpm.2023.0087,W4384119809,"Jeremy E. Matt, Donna M. Rizzo, Ali Javed, Margaret J. Eppstein, Viktoria Manukyan, Cailin Gramling, Advik Dewoolkar, Robert Gramling",article,37.0,8
A5016548616,Emily H. Belarmino,2023-07-27,2023,consumer perceptions of the healthfulness of ‘ultra-processed’ food products: a cross-sectional study in vermont,1,https://doi.org/10.1016/j.jneb.2023.05.022,W4383619298,"Nectarios Rose, Travis Reynolds, Emily H. Belarmino, Lisa Chase, Jane Kolodinsky",article,3.0,5
A5053427181,Mathew Failla,2023-07-27,2023,t1ρ and t2* measurements in small and knee-sized magnetic resonance imaging phantoms: effect of phantom size and position relative to isocenter,1,https://doi.org/10.1016/j.ostima.2023.100162,W4383893288,"John C. Ramsdell, Bruce D. Beynnon, Andrew S. Borah, Mack Gardner‐Morse, Jiming Zhang, Mickey Krug, Timothy W. Tourville, Matthew G. Geeslin, Mathew Failla, Pamela M. Vacek, Niccolo M. Fiorentino",article,11.0,11
A5058854710,Melissa H. Pespeni,2023-07-27,2023,sea stars resist wasting through active immune and collagen systems,3,https://doi.org/10.1098/rspb.2023.0347,W4383187600,"Melissa H. Pespeni, Melanie M. Lloyd",article,19.0,2
A5079985070,Rachelle K. Gould,2023-07-26,2023,exploring indigenous relationality to inform the relational turn in sustainability science,23,https://doi.org/10.1080/26395916.2023.2229452,W4385241355,"Rachelle K. Gould, Doreen E. Martinez, Kristin R. Hoelting",article,28.0,3
A5082463471,Niccolo M. Fiorentino,2023-07-25,2023,t1ρ and t2* measurements in small and knee-sized magnetic resonance imaging phantoms: effect of phantom size and position relative to isocenter,1,https://doi.org/10.1016/j.ostima.2023.100162,W4383893288,"John C. Ramsdell, Bruce D. Beynnon, Andrew S. Borah, Mack Gardner‐Morse, Jiming Zhang, Mickey Krug, Timothy W. Tourville, Matthew G. Geeslin, Mathew Failla, Pamela M. Vacek, Niccolo M. Fiorentino",article,18.0,11
A5066791342,Josh Bongard,2023-07-25,2023,selection for short-term empowerment accelerates the evolution of homeostatic neural cellular automata,0,https://doi.org/10.1145/3583131.3590469,W4378474190,"Caitlin Grasso, Josh Bongard",article,24.0,2
A5016548616,Emily H. Belarmino,2023-07-24,2023,perceptions and knowledge of protein in dairy and plant‐based alternatives among stakeholders in the us marketplace,3,https://doi.org/10.1111/nbu.12628,W4384820610,"Katherine I. Schlepphorst, Bridget Clark, Lizzy Pope, Reilly Donahue, Emily H. Belarmino",article,3.0,5
A5014570718,Jason H. T. Bates,2023-07-24,2023,an approach to study recruitment/derecruitment dynamics in a patient‐specific computational model of an injured human lung,11,https://doi.org/10.1002/cnm.3745,W4383186563,"Carolin M. Geitner, Tobias Becher, Inéz Frerichs, Norbert Weiler, Jason H. T. Bates, Wolfgang A. Wall",article,34.0,6
A5058304577,Anthony W. D’Amato,2023-07-24,2023,a lack of ecological diversity in forest nurseries limits the achievement of tree-planting objectives in response to global change,17,https://doi.org/10.1093/biosci/biad049,W4385405492,"Peter W. Clark, Anthony W. D’Amato, Brian J. Palik, Christopher W. Woodall, Paul A. Dubuque, Gregory J Edge, Jason P. Hartman, Lucia A. Fitts, Maria K. Janowiak, Lucas B. Harris, Rebecca Montgomery, Mike R Reinikainen, Christopher L. Zimmerman",article,21.0,13
A5058854710,Melissa H. Pespeni,2023-07-23,2023,coping with seasons: evolutionary dynamics of gene networks in a changing environment,0,https://doi.org/10.1145/3583133.3590744,W4383469095,"Csenge Peták, L. Frati, Melissa H. Pespeni, Nick Cheney",preprint,19.0,4
A5112965505,Nick Cheney,2023-07-23,2023,coping with seasons: evolutionary dynamics of gene networks in a changing environment,0,https://doi.org/10.1145/3583133.3590744,W4383469095,"Csenge Peták, L. Frati, Melissa H. Pespeni, Nick Cheney",preprint,10.0,4
