ego_aid,name,pub_date,pub_year,title,cited_by_count,doi,wid,authors,work_type,ego_age,nb_coauthors
A5040821463,Peter Sheridan Dodds,2017-01-15,2017,a simple person's approach to understanding the contagion condition for spreading processes on generalized random networks,0,https://doi.org/10.48550/arxiv.1705.02419,W4297416410,Peter Sheridan Dodds,preprint,18.0,1
A5040821463,Peter Sheridan Dodds,2017-01-07,2017,on the thermodynamic formalism for the farey map,2,https://doi.org/10.48550/arxiv.1701.04486,W2185983132,"A Thesis, Peter Sheridan Dodds",preprint,18.0,2
A5040821463,Peter Sheridan Dodds,2016-12-19,2016,connecting every bit of knowledge: the structure of wikipedia's first link network,5,https://doi.org/10.1016/j.jocs.2016.12.001,W2963036401,"Mark Ibrahim, Christopher M. Danforth, Peter Sheridan Dodds",article,17.0,3
A5040821463,Peter Sheridan Dodds,2016-11-24,2016,the emotional arcs of stories are dominated by six basic shapes,332,https://doi.org/10.1140/epjds/s13688-016-0093-1,W3100779964,"Andrew J. Reagan, Lewis Mitchell, Dilan Kiley, Christopher M. Danforth, Peter Sheridan Dodds",article,17.0,5
A5040821463,Peter Sheridan Dodds,2016-08-08,2016,what we write about when we write about causality: features of causal statements across large-scale social discourse,0,https://doi.org/10.1109/asonam.2016.7752284,W2339216245,"Thomas McAndrew, Joshua Bongard, Christopher M. Danforth, Peter Sheridan Dodds, Paul Hines, James P. Bagrow",article,17.0,6
A5040821463,Peter Sheridan Dodds,2016-07-10,2016,vaporous marketing: uncovering pervasive electronic cigarette advertisements on twitter,76,https://doi.org/10.1371/journal.pone.0157304,W2962985272,"Eric M. Clark, Chris Jones, Jake Ryland Williams, Allison N. Kurti, Mitchell C. Norotsky, Christopher M. Danforth, Peter Sheridan Dodds",article,17.0,7
A5040821463,Peter Sheridan Dodds,2016-05-16,2016,game story space of professional sports: australian rules football,16,https://doi.org/10.1103/physreve.93.052314,W1921398205,"Dilan Kiley, Andrew J. Reagan, Lewis Mitchell, Christopher M. Danforth, Peter Sheridan Dodds",article,17.0,5
A5040821463,Peter Sheridan Dodds,2016-05-13,2016,"tracking climate change through the spatiotemporal dynamics of the teletherms, the statistically hottest and coldest days of the year",4,https://doi.org/10.1371/journal.pone.0154184,W2380570749,"Peter Sheridan Dodds, Lewis Mitchell, Andrew J. Reagan, Christopher M. Danforth",article,17.0,4
A5040821463,Peter Sheridan Dodds,2016-04-23,2016,transitions in climate and energy discourse between hurricanes katrina and sandy,23,https://doi.org/10.1007/s13412-016-0391-8,W1866891026,"Emily M. Cody, Jennie C. Stephens, James P. Bagrow, Peter Sheridan Dodds, Christopher M. Danforth",article,17.0,5
A5040821463,Peter Sheridan Dodds,2016-02-18,2016,predicting flow reversals in a computational fluid dynamics simulated thermosyphon using data assimilation,4,https://doi.org/10.1371/journal.pone.0148134,W2242386215,"Andrew J. Reagan, Yves Dubief, Peter Sheridan Dodds, Christopher M. Danforth",article,17.0,4
A5040821463,Peter Sheridan Dodds,2016-01-26,2016,public opinion polling with twitter,16,https://doi.org/10.48550/arxiv.1608.02024,W2483590864,"Emily M. Cody, Andrew J. Reagan, Peter Sheridan Dodds, Christopher M. Danforth",preprint,17.0,4
A5040821463,Peter Sheridan Dodds,2016-01-10,2016,"selection models of language production support informed text partitioning: an intuitive and practical, bag-of-phrases framework for text analysis",1,,W2268721926,"Jake Ryland Williams, James P. Bagrow, Andrew J. Reagan, Sharon E. Alajajian, Christopher M. Danforth, Peter Sheridan Dodds",preprint,17.0,6
A5040821463,Peter Sheridan Dodds,2016-01-03,2016,zipf's law is a consequence of coherent language production,7,https://doi.org/10.48550/arxiv.1601.07969,W2514946965,"Jake Ryland Williams, James P. Bagrow, Andrew J. Reagan, Sharon E. Alajajian, Christopher M. Danforth, Peter Sheridan Dodds",preprint,17.0,6
A5040821463,Peter Sheridan Dodds,2015-11-05,2015,sifting robotic from organic text: a natural language approach for detecting automation on twitter,108,https://doi.org/10.1016/j.jocs.2015.11.002,W2963208026,"Eric M. Clark, Jake Ryland Williams, Chris Jones, Richard A. Galbraith, Christopher M. Danforth, Peter Sheridan Dodds",article,16.0,6
A5040821463,Peter Sheridan Dodds,2015-10-26,2015,characterizing the google books corpus: strong limits to inferences of socio-cultural and linguistic evolution,390,https://doi.org/10.1371/journal.pone.0137041,W1808906688,"Eitan Adam Pechenick, Christopher M. Danforth, Peter Sheridan Dodds",article,16.0,3
A5040821463,Peter Sheridan Dodds,2015-10-13,2015,quantitative patterns in drone wars,4,https://doi.org/10.1016/j.physa.2015.09.055,W1788129058,"Javier García-Bernardo, Peter Sheridan Dodds, Neil F. Johnson",article,16.0,3
A5040821463,Peter Sheridan Dodds,2015-10-02,2015,identifying missing dictionary entries with frequency-conserving context models,8,https://doi.org/10.1103/physreve.92.042808,W2962764572,"Jake Ryland Williams, Eric M. Clark, James P. Bagrow, Christopher M. Danforth, Peter Sheridan Dodds",article,16.0,5
A5040821463,Peter Sheridan Dodds,2015-09-23,2015,nonlinear functional mapping of the human brain.,3,,W2294587610,"Nicholas Allgaier, Tobias Banaschewski, Gareth J. Barker, Arun L.W. Bokde, Josh Bongard, Uli Bromberg, Christian Büchel, Anna Cattrell, Patricia Conrod, Christopher M. Danforth, Sylvane Desrivières, Peter Sheridan Dodds, Herta Flor, Vincent Frouin, Jürgen Gallinat, Penny Gowland, Andreas Heinz, Bernd Ittermann, Scott Mackey, Jean‐Luc Martinot, Kevin D. Murphy, Frauke Nees, Dimitri Papadopoulos Orfanos, Luise Poustka, Michael N. Smolka, Henrik Walter, Robert Whelan, Günter Schumann, Hugh Garavan",preprint,16.0,29
A5040821463,Peter Sheridan Dodds,2015-08-26,2015,"zipf’s law holds for phrases, not words",55,https://doi.org/10.1038/srep12209,W1595276309,"Jake Ryland Williams, Paul R. Lessard, Suma Desu, Eric M. Clark, James P. Bagrow, Christopher M. Danforth, Peter Sheridan Dodds",article,16.0,7
A5040821463,Peter Sheridan Dodds,2015-08-03,2015,climate change sentiment on twitter: an unsolicited public opinion poll,261,https://doi.org/10.1371/journal.pone.0136092,W2121556199,"Emily M. Cody, Andrew J. Reagan, Lewis Mitchell, Peter Sheridan Dodds, Christopher M. Danforth",article,16.0,5
A5040821463,Peter Sheridan Dodds,2015-05-16,2015,text mixing shapes the anatomy of rank-frequency distributions,32,https://doi.org/10.1103/physreve.91.052811,W1500871507,"Jake Ryland Williams, James P. Bagrow, Christopher M. Danforth, Peter Sheridan Dodds",article,16.0,4
A5040821463,Peter Sheridan Dodds,2015-03-21,2015,is language evolution grinding to a halt?: exploring the life and death of words in english fiction.,4,,W1919821009,"Eitan Adam Pechenick, Christopher M. Danforth, Peter Sheridan Dodds",preprint,16.0,3
A5040821463,Peter Sheridan Dodds,2015-02-13,2015,human language reveals a universal positivity bias,363,https://doi.org/10.1073/pnas.1411678112,W2022792389,"Peter Sheridan Dodds, Eric M. Clark, Suma Desu, Morgan R. Frank, Andrew J. Reagan, Jake Ryland Williams, Lewis Mitchell, Kameron Decker Harris, Isabel M. Kloumann, James P. Bagrow, Karine Megerdoomian, Matthew T. McMahon, Brian F. Tivnan, Christopher M. Danforth",article,16.0,14
A5040821463,Peter Sheridan Dodds,2015-01-26,2015,benchmarking sentiment analysis methods for large-scale texts: a case for using continuum-scored words and word shift graphs,27,https://doi.org/10.48550/arxiv.1512.00531,W2266540986,"Andrew J. Reagan, Brian F. Tivnan, Jake Ryland Williams, Christopher M. Danforth, Peter Sheridan Dodds",preprint,16.0,5
A5040821463,Peter Sheridan Dodds,2015-01-22,2015,nonlinear functional mapping of the human brain,1,https://doi.org/10.48550/arxiv.1510.03765,W4293662453,"Nicholas Allgaier, Tobias Banaschewski, Gareth J. Barker, Arun L.W. Bokde, Josh Bongard, Uli Bromberg, Christian Büchel, Anna Cattrell, Patricia Conrod, Christopher M. Danforth, Sylvane Desrivières, Peter Sheridan Dodds, Herta Flor, Vincent Frouin, Jürgen Gallinat, Penny Gowland, Andreas Heinz, Bernd Ittermann, Scott Mackey, Jean‐Luc Martinot, Kevin Murphy, Frauke Nees, Dimitri Papadopoulos Orfanos, Luise Poustka, Michael N. Smolka, Henrik Walter, Robert Whelan, Günter Schumann, Hugh Garavan, IMAGEN Consortium",preprint,16.0,30
A5040821463,Peter Sheridan Dodds,2015-01-20,2015,tracking the teletherms: the spatiotemporal dynamics of the hottest and coldest days of the year,0,https://doi.org/10.48550/arxiv.1508.05938,W1930561531,"Peter Sheridan Dodds, Lewis Mitchell, Andrew J. Reagan, Christopher M. Danforth",preprint,16.0,4
A5040821463,Peter Sheridan Dodds,2015-01-12,2015,"social media affects the timing, location, and severity of school shootings",3,https://doi.org/10.48550/arxiv.1506.06305,W1151184206,"Javier García-Bernardo, Hong Qi, James M. Shultz, Alyssa Cohen, Neil F. Johnson, Peter Sheridan Dodds",preprint,16.0,6
A5040821463,Peter Sheridan Dodds,2014-10-31,2014,social media meets population health: a sentiment and demographic analysis of tobacco and e-cigarette use across the “twittersphere”,3,https://doi.org/10.1016/j.jval.2014.08.2093,W2322860747,"Eric M. Clark, Chris Jones, Diann E. Gaalema, T. J. White, Ryan Redner, R.W. Everett, Peter Sheridan Dodds, Marion E. Couch, Christopher M. Danforth",article,15.0,9
A5040821463,Peter Sheridan Dodds,2014-10-16,2014,estimation of global network statistics from incomplete data,37,https://doi.org/10.1371/journal.pone.0108471,W2003129826,"Catherine A. Bliss, Christopher M. Danforth, Peter Sheridan Dodds",article,15.0,3
A5040821463,Peter Sheridan Dodds,2014-10-15,2014,standing swells surveyed showing surprisingly stable solutions for the lorenz '96 model,17,https://doi.org/10.1142/s0218127414300274,W2077831499,"Morgan R. Frank, Lewis Mitchell, Peter Sheridan Dodds, Christopher M. Danforth",article,15.0,4
A5040821463,Peter Sheridan Dodds,2014-07-06,2014,collective philanthropy: describing and modeling the ecology of giving,5,https://doi.org/10.1371/journal.pone.0098876,W1982532518,"William L. Gottesman, Andrew J. Reagan, Peter Sheridan Dodds",article,15.0,3
A5040821463,Peter Sheridan Dodds,2014-06-21,2014,"zipf's law holds for phrases, not words",0,,W2949135714,"Jake Ryland Williams, Paul R. Lessard, Suma Desu, Eric M. Clark, James P. Bagrow, Christopher M. Danforth, Peter Sheridan Dodds",preprint,15.0,7
A5040821463,Peter Sheridan Dodds,2014-02-23,2014,an evolutionary algorithm approach to link prediction in dynamic social networks,190,https://doi.org/10.1016/j.jocs.2014.01.003,W2031063730,"Catherine A. Bliss, Morgan R. Frank, Christopher M. Danforth, Peter Sheridan Dodds",article,15.0,4
A5040821463,Peter Sheridan Dodds,2014-01-11,2014,constructing a taxonomy of fine-grained human movement and activity motifs through social media,1,https://doi.org/10.48550/arxiv.1410.1393,W2153566743,"Morgan R. Frank, Jake Ryland Williams, Lewis Mitchell, James P. Bagrow, Peter Sheridan Dodds, Christopher M. Danforth",preprint,15.0,6
A5040821463,Peter Sheridan Dodds,2013-12-29,2013,shadow networks: discovering hidden nodes with models of information flow,7,,W2107867072,"James P. Bagrow, Suma Desu, Morgan R. Frank, Narine Manukyan, Lewis Mitchell, Andrew J. Reagan, Eric Bloedorn, Lashon B. Booker, L. Karl Branting, Michael J. Smith, Brian F. Tivnan, Christopher M. Danforth, Peter Sheridan Dodds, Joshua Bongard",preprint,14.0,14
A5040821463,Peter Sheridan Dodds,2013-09-25,2013,happiness and the patterns of life: a study of geolocated tweets,163,https://doi.org/10.1038/srep02625,W2121208314,"Morgan R. Frank, Lewis Mitchell, Peter Sheridan Dodds, Christopher M. Danforth",article,14.0,4
A5040821463,Peter Sheridan Dodds,2013-08-25,2013,dynamical influence processes on networks: general theory and applications to social contagion,11,https://doi.org/10.1103/physreve.88.022816,W2016561886,"Kameron Decker Harris, Christopher M. Danforth, Peter Sheridan Dodds",article,14.0,3
A5040821463,Peter Sheridan Dodds,2013-05-08,2013,"the geography of happiness: connecting twitter sentiment and expression, demographics, and objective characteristics of place",504,https://doi.org/10.1371/journal.pone.0064417,W2123329834,"Lewis Mitchell, Morgan R. Frank, Kameron Decker Harris, Peter Sheridan Dodds, Christopher M. Danforth",article,14.0,5
A5040821463,Peter Sheridan Dodds,2013-04-05,2013,"limited imitation contagion on random networks: chaos, universality, and unpredictability",42,https://doi.org/10.1103/physrevlett.110.158701,W2963560040,"Peter Sheridan Dodds, Kameron Decker Harris, Christopher M. Danforth",article,14.0,3
A5040821463,Peter Sheridan Dodds,2013-01-31,2013,"principles of complex systems csys/math 300, spring, 2013 | #springpocs2013",0,,W2184604674,Peter Sheridan Dodds,article,14.0,1
A5040821463,Peter Sheridan Dodds,2013-01-30,2013,"the amusing law of benford principles of complex systems csys/math 300, spring, 2013 | #springpocs2013",0,,W2188610078,Peter Sheridan Dodds,article,14.0,1
A5040821463,Peter Sheridan Dodds,2013-01-24,2013,"mechanisms for generating power-law size distributions, part 1 principles of complex systems | @pocsvox csys/math 300, fall, 2013 | #fallpocs2013",0,,W2556252743,Peter Sheridan Dodds,article,14.0,1
A5040821463,Peter Sheridan Dodds,2013-01-11,2013,"core models of complex networks principles of complex systems csys/math 300, spring, 2013 | #springpocs2013",0,,W2184439843,Peter Sheridan Dodds,article,14.0,1
A5040821463,Peter Sheridan Dodds,2013-01-09,2013,"voting, success, and superstars principles of complex systems csys/math 300, spring, 2013 | #springpocs2013",0,,W2188029809,Peter Sheridan Dodds,article,14.0,1
A5040821463,Peter Sheridan Dodds,2013-01-08,2013,"the amusing law of benford principles of complex systems | @pocsvox csys/math 300, fall, 2013 | #fallpocs2013",0,,W2556072325,Peter Sheridan Dodds,article,14.0,1
A5040821463,Peter Sheridan Dodds,2012-05-03,2012,twitter reciprocal reply networks exhibit assortativity with respect to happiness,132,https://doi.org/10.1016/j.jocs.2012.05.001,W2100154379,"Catherine A. Bliss, Isabel M. Kloumann, Kameron Decker Harris, Christopher M. Danforth, Peter Sheridan Dodds",article,13.0,5
A5040821463,Peter Sheridan Dodds,2012-01-03,2012,positivity of the english language,119,https://doi.org/10.1371/journal.pone.0029484,W2087138776,"Isabel M. Kloumann, Christopher M. Danforth, Kameron Decker Harris, Catherine A. Bliss, Peter Sheridan Dodds",article,13.0,5
A5040821463,Peter Sheridan Dodds,2011-12-08,2011,temporal patterns of happiness and information in a global social network: hedonometrics and twitter,782,https://doi.org/10.1371/journal.pone.0026752,W2099366530,"Peter Sheridan Dodds, Kameron Decker Harris, Isabel M. Kloumann, Catherine A. Bliss, Christopher M. Danforth",article,12.0,5
A5040821463,Peter Sheridan Dodds,2011-07-08,2011,"exact solutions for social and biological contagion models on mixed directed and undirected, degree-correlated random networks",17,https://doi.org/10.1103/physreve.84.016110,W1917126353,"Joshua L. Payne, Kameron Decker Harris, Peter Sheridan Dodds",article,12.0,3
A5040821463,Peter Sheridan Dodds,2011-05-20,2011,"direct, physically motivated derivation of the contagion condition for spreading processes on generalized random networks",13,https://doi.org/10.1103/physreve.83.056122,W2962781177,"Peter Sheridan Dodds, Kameron Decker Harris, Joshua L. Payne",article,12.0,3
A5040821463,Peter Sheridan Dodds,2011-01-30,2011,"direct, physically-motivated derivation of the contagion condition for spreading processes on generalized random networks",0,https://doi.org/10.48550/arxiv.1101.5591,W4297162508,"Peter Sheridan Dodds, Kameron Decker Harris, Joshua L. Payne",preprint,12.0,3
A5040821463,Peter Sheridan Dodds,2011-01-16,2011,"physical, transparent derivation of the contagion condition for spreading processes on generalized random networks",0,,W321125400,"Peter Sheridan Dodds, Kameron Decker Harris, Joshua L. Payne",article,12.0,3
A5040821463,Peter Sheridan Dodds,2011-01-01,2011,"direct, physically motivated derivation of triggering probabilities for spreading processes on generalized random networks",0,https://doi.org/10.48550/arxiv.1108.5398,W318482466,"Kameron Decker Harris, Joshua L. Payne, Peter Sheridan Dodds",preprint,12.0,3
A5040821463,Peter Sheridan Dodds,2010-01-01,2010,optimal form of branching supply and collection networks,88,https://doi.org/10.1103/physrevlett.104.048702,W2127932091,Peter Sheridan Dodds,article,11.0,1
A5040821463,Peter Sheridan Dodds,2009-08-28,2009,information cascades on degree-correlated random networks,57,https://doi.org/10.1103/physreve.80.026125,W2169365842,"Joshua L. Payne, Peter Sheridan Dodds, Margaret J. Eppstein",article,10.0,3
A5040821463,Peter Sheridan Dodds,2009-07-31,2009,"measuring the happiness of large-scale written expression: songs, blogs, and presidents",289,https://doi.org/10.1007/s10902-009-9150-9,W3105915590,"Peter Sheridan Dodds, Christopher M. Danforth",article,10.0,2
A5040821463,Peter Sheridan Dodds,2009-06-17,2009,analysis of a threshold model of social contagion on degree-correlated networks,59,https://doi.org/10.1103/physreve.79.066115,W2096250653,"Peter Sheridan Dodds, Joshua L. Payne",article,10.0,2
A5040821463,Peter Sheridan Dodds,2009-01-26,2009,on the optimal form of branching supply and collection networks,2,https://doi.org/10.48550/arxiv.0909.1104,W1616838406,Peter Sheridan Dodds,preprint,10.0,1
A5040821463,Peter Sheridan Dodds,2009-01-20,2009,"principles of complex systems course csys/math 300, fall, 2009",0,,W2185076629,Peter Sheridan Dodds,article,10.0,1
A5040821463,Peter Sheridan Dodds,2008-07-01,2008,"modeling social interactions: identification, empirical methods and policy implications",235,https://doi.org/10.1007/s11002-008-9048-z,W2156467326,"Wesley R. Hartmann, Puneet Manchanda, Harikesh S. Nair, Matthew S. Bothner, Peter Sheridan Dodds, David Godes, Kartik Hosanagar, Catherine M. Tucker",article,9.0,8
A5040821463,Peter Sheridan Dodds,2008-01-13,2008,"principles of complex systems course 300, fall, 2008",0,,W2181514136,Peter Sheridan Dodds,article,9.0,1
A5040821463,Peter Sheridan Dodds,2008-01-02,2008,more mechanisms for generating power-law distributions,0,,W2189313226,"Self-organized Criticality, Peter Sheridan Dodds",article,9.0,2
A5040821463,Peter Sheridan Dodds,2007-12-30,2007,"influentials, networks, and public opinion formation",1854,https://doi.org/10.1086/518527,W2150375325,"Duncan J. Watts, Peter Sheridan Dodds",article,8.0,2
A5040821463,Peter Sheridan Dodds,2007-07-01,2007,cooperation in evolving social networks,267,https://doi.org/10.1287/mnsc.1060.0625,W2106668931,"Nobuyuki Hanaki, Alexander Peterhansl, Peter Sheridan Dodds, Duncan J. Watts",article,8.0,4
A5040821463,Peter Sheridan Dodds,2006-08-28,2006,self-fulfilling prophecies in cultural markets: an experimental approach,0,,W2281933184,"Matthew Salganik, Peter Sheridan Dodds, Duncan J. Watts",article,7.0,3
A5040821463,Peter Sheridan Dodds,2005-08-07,2005,cascades of culture: exploring extreme variation and extreme unpredictability with modeling and experiments,1,,W2290701952,"Matthew Salganik, Peter Sheridan Dodds, Duncan J. Watts",article,6.0,3
A5040821463,Peter Sheridan Dodds,2005-07-27,2005,"multiscale, resurgent epidemics in a hierarchical metapopulation model",299,https://doi.org/10.1073/pnas.0501226102,W2161335593,"Duncan J. Watts, Roby Muhamad, Daniel C. Medina, Peter Sheridan Dodds",article,6.0,4
A5040821463,Peter Sheridan Dodds,2005-05-28,2005,models of social and biological contagion: are puma shoes some kind of virus?,0,,W2304988110,Peter Sheridan Dodds,article,6.0,1
A5040821463,Peter Sheridan Dodds,2005-01-30,2005,early nutrition and its later consequences: new opportunities,37,https://doi.org/10.1007/1-4020-3535-7,W2551634514,"Berthold Koletzko, Peter Sheridan Dodds, Hans Akerblom, Margaret Ashwell",book,6.0,4
A5040821463,Peter Sheridan Dodds,2005-01-26,2005,early nutrition and its later consequences : new opportunities ; perinatal programming of adult health - ec supported research,7,,W585967337,"Berthold Koletzko, Peter Sheridan Dodds, Margaret Ashwell",book,6.0,3
A5040821463,Peter Sheridan Dodds,2004-11-18,2004,a generalized model of social and biological contagion,435,https://doi.org/10.1016/j.jtbi.2004.09.006,W1986252988,"Peter Sheridan Dodds, Duncan J. Watts",article,5.0,2
A5040821463,Peter Sheridan Dodds,2004-05-08,2004,universal behavior in a generalized model of contagion,552,https://doi.org/10.1103/physrevlett.92.218701,W2067919779,"Peter Sheridan Dodds, Duncan J. Watts",article,5.0,2
A5040821463,Peter Sheridan Dodds,2003-10-18,2003,information exchange and the robustness of organizational networks,232,https://doi.org/10.1073/pnas.1534702100,W2134953154,"Peter Sheridan Dodds, Duncan J. Watts, Charles F. Sabel",article,4.0,3
A5040821463,Peter Sheridan Dodds,2003-08-12,2003,an experimental study of search in global social networks,866,https://doi.org/10.1126/science.1081058,W2053634345,"Peter Sheridan Dodds, Roby Muhamad, Duncan J. Watts",article,4.0,3
A5040821463,Peter Sheridan Dodds,2003-02-09,2003,how reality bites: the production of australian soap operas,5,https://doi.org/10.1177/1329878x0310600109,W1508608522,"Michael Sergi, Peter Sheridan Dodds",article,4.0,2
A5040821463,Peter Sheridan Dodds,2003-01-17,2003,packing-limited growth of irregular objects,19,https://doi.org/10.1103/physreve.67.016117,W2171154296,"Peter Sheridan Dodds, Joshua S. Weitz",article,4.0,2
A5040821463,Peter Sheridan Dodds,2003-01-03,2003,exploring novice players' volleyball knowledge in the context situation of game play,6,,W1548007948,"Peter Sheridan Dodds, ML Henninger, KG Patton, Karen Pagnano, LL Griffin",article,4.0,5
A5040821463,Peter Sheridan Dodds,2002-08-08,2002,the use of refocusing in acute psychiatric care.,15,,W2439382648,"Nick Bowles, Peter Sheridan Dodds",article,3.0,2
A5040821463,Peter Sheridan Dodds,2002-05-28,2002,identity and search in social networks,1054,https://doi.org/10.1126/science.1070120,W2070497706,"Duncan J. Watts, Peter Sheridan Dodds, M. E. J. Newman",article,3.0,3
A5040821463,Peter Sheridan Dodds,2002-05-18,2002,packing-limited growth,55,https://doi.org/10.1103/physreve.65.056108,W2031707567,"Peter Sheridan Dodds, Joshua S. Weitz",article,3.0,2
A5040821463,Peter Sheridan Dodds,2001-04-10,2001,dismantling formal observation and refocusing nursing activity in acute inpatient psychiatry: a case study,76,https://doi.org/10.1046/j.1365-2850.2001.0365d.x,W1983120777,"Peter Sheridan Dodds, Nick Bowles",article,2.0,2
A5040821463,Peter Sheridan Dodds,2001-03-16,2001,re-examination of the “3/4-law” of metabolism,588,https://doi.org/10.1006/jtbi.2000.2238,W1987912573,"Peter Sheridan Dodds, D. Rothman, Joshua S. Weitz",article,2.0,3
A5040821463,Peter Sheridan Dodds,2000-12-22,2000,geometry of river networks. ii. distributions of component size and number,55,https://doi.org/10.1103/physreve.63.016116,W1986518004,"Peter Sheridan Dodds, Daniel H. Rothman",article,1.0,2
A5040821463,Peter Sheridan Dodds,2000-12-22,2000,"geometry of river networks. i. scaling, fluctuations, and deviations",137,https://doi.org/10.1103/physreve.63.016115,W2097779513,"Peter Sheridan Dodds, Daniel H. Rothman",article,1.0,2
A5040821463,Peter Sheridan Dodds,2000-12-17,2000,geometry of river networks. iii. characterization of component connectivity,78,https://doi.org/10.1103/physreve.63.016117,W1963723684,"Peter Sheridan Dodds, Daniel H. Rothman",article,1.0,2
A5040821463,Peter Sheridan Dodds,2000-05-20,2000,"scaling, universality, and geomorphology",303,https://doi.org/10.1146/annurev.earth.28.1.571,W2137338238,"Peter Sheridan Dodds, Daniel H. Rothman",article,1.0,2
A5040821463,Peter Sheridan Dodds,2000-01-31,2000,"scaling ,u niversality, and geomorphology",0,,W2188901093,"Peter Sheridan Dodds, Daniel H. Rothman",article,1.0,2
A5040821463,Peter Sheridan Dodds,2000-01-04,2000,"re-examination of the ""3/4-law"" of metabolism",0,https://doi.org/10.48550/arxiv.physics/0007096,W2953223050,"Peter Sheridan Dodds, Daniel H. Rothman, Joshua S. Weitz",preprint,1.0,3
A5040821463,Peter Sheridan Dodds,1999-05-17,1999,unified view of scaling laws for river networks,125,https://doi.org/10.1103/physreve.59.4865,W2007938102,"Peter Sheridan Dodds, Daniel H. Rothman",article,0.0,2
